# Thu Aug  9 04:42:15 2018   epoch: 1533804135.74  ecg_per_packet: 8
# seqID, timestamp_in_sec, ecg_data
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -1048.576
0, 0.0, -1097.728
-1, -1, -1097.728
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -999.424
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -983.04
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -999.424
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -1114.112
-1, -1, -1081.344
0, 0.0, -933.888
-1, -1, -933.888
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -933.888
-1, -1, -983.04
-1, -1, -966.656
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -950.272
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1032.192
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -966.656
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -950.272
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1064.96
-1, -1, -1048.576
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1048.576
-1, -1, -1048.576
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1048.576
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1064.96
-1, -1, -1048.576
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1064.96
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1064.96
-1, -1, -1081.344
-1, -1, -1048.576
-1, -1, -1048.576
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1064.96
0, 0.0, -1081.344
-1, -1, -1081.344
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -1064.96
-1, -1, -1081.344
-1, -1, -1097.728
-1, -1, -1097.728
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1097.728
-1, -1, -1114.112
-1, -1, -1114.112
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -1064.96
0, 0.0, -1097.728
-1, -1, -1097.728
-1, -1, -1081.344
-1, -1, -1064.96
-1, -1, -1064.96
-1, -1, -1064.96
-1, -1, -1048.576
-1, -1, -1081.344
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1064.96
-1, -1, -1081.344
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1064.96
-1, -1, -1064.96
-1, -1, -1081.344
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1064.96
-1, -1, -1032.192
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1048.576
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -999.424
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -1130.496
-1, -1, -1146.88
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -999.424
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
0, 0.0, -1081.344
-1, -1, -1081.344
-1, -1, -1064.96
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -983.04
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -933.888
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1081.344
-1, -1, -1048.576
-1, -1, -1015.808
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -950.272
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -983.04
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -933.888
-1, -1, -950.272
-1, -1, -950.272
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -933.888
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -999.424
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -950.272
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -983.04
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1081.344
-1, -1, -1081.344
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -966.656
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1048.576
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1064.96
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1048.576
-1, -1, -1064.96
-1, -1, -1015.808
-1, -1, -999.424
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1048.576
-1, -1, -1081.344
-1, -1, -1097.728
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -933.888
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1081.344
-1, -1, -1064.96
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -950.272
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1097.728
-1, -1, -1097.728
-1, -1, -1097.728
-1, -1, -1064.96
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1032.192
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1064.96
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1081.344
-1, -1, -1097.728
-1, -1, -1064.96
-1, -1, -1064.96
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1064.96
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1048.576
0, 0.0, -1064.96
-1, -1, -1064.96
-1, -1, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1097.728
-1, -1, -1081.344
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1048.576
-1, -1, -1064.96
-1, -1, -1081.344
-1, -1, -1064.96
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1097.728
-1, -1, -1130.496
-1, -1, -1048.576
-1, -1, -983.04
-1, -1, -933.888
-1, -1, -966.656
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
0, 0.0, -1081.344
-1, -1, -1081.344
-1, -1, -1081.344
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1064.96
-1, -1, -1032.192
-1, -1, -1048.576
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -1081.344
-1, -1, -1081.344
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -1081.344
-1, -1, -1081.344
-1, -1, -1097.728
-1, -1, -1097.728
-1, -1, -1032.192
-1, -1, -1048.576
-1, -1, -1032.192
-1, -1, -1015.808
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -983.04
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1048.576
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -966.656
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1064.96
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -1015.808
-1, -1, -966.656
0, 0.0, -950.272
-1, -1, -950.272
-1, -1, -1015.808
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -966.656
-1, -1, -966.656
-1, -1, -1015.808
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -966.656
-1, -1, -950.272
0, 0.0, -966.656
-1, -1, -966.656
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -1015.808
0, 0.0, -1048.576
-1, -1, -1048.576
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1032.192
0, 0.0, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -999.424
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -983.04
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -999.424
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -999.424
-1, -1, -1015.808
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -983.04
-1, -1, -966.656
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1032.192
-1, -1, -1032.192
0, 0.0, -1015.808
-1, -1, -1015.808
-1, -1, -1064.96
-1, -1, -1081.344
-1, -1, -1064.96
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -1015.808
0, 0.0, -1032.192
-1, -1, -1032.192
-1, -1, -999.424
-1, -1, -966.656
-1, -1, -950.272
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -1015.808
0, 0.0, -983.04
-1, -1, -983.04
-1, -1, -999.424
-1, -1, -983.04
-1, -1, -983.04
-1, -1, -999.424
